event_date,buy_date,topic,topic_display,instrument,post_count,avg_sentiment,sentiment_label,total_engagement,platform,headline_text,buy_price,presidency_era,in_office,return_1d_pct,value_1d,return_1w_pct,value_1w,return_1m_pct,value_1m
2012-03-06,2012-03-06,iran_geopolitics,Iran & Geopolitics,oil,2,0.0501,positive,144,Twitter,"With respect to Iran, we have all the cards--they are scared stiff! I can't believe we aren't able to negotiate (cont) http://tl.gd/g9llhv ",104.7,Not President (Pre-2017),Not In Office,1.3945,101394.46,1.9198,101919.77,-1.3276,98672.4
2012-03-12,2012-03-12,iran_geopolitics,Iran & Geopolitics,oil,1,0.0516,positive,22,Twitter,@Israel has requested the bunker buster from the U.S. http://reut.rs/wnmYpW  Giving it to them will pressure Iran even further into a deal.,106.34,Not President (Pre-2017),Not In Office,0.3479,100347.94,1.6457,101645.66,-3.423,96577.02
2012-03-28,2012-03-28,iran_geopolitics,Iran & Geopolitics,oil,1,0.5709,positive,296,Twitter,I wonder if @BarackObama has promised Iran and China that he can be more flexible after his last election?,105.41,Not President (Pre-2017),Not In Office,-2.495,97504.98,-3.7378,96262.21,-0.4554,99544.64
2012-04-04,2012-04-04,iran_geopolitics,Iran & Geopolitics,oil,1,-0.0258,neutral,107,Twitter,Remember what I said about @BarackObama attacking Iran before the election--I hope the Iranians are not so (cont) http://tl.gd/gqa96n ,101.47,Not President (Pre-2017),Not In Office,1.8133,101813.34,1.2122,101212.18,-2.9368,97063.17
2012-04-11,2012-04-11,iran_geopolitics,Iran & Geopolitics,oil,1,0.6114,positive,142,Twitter,China attempted to sell embargoed computers to Iran http://reut.rs/IgKAgo  China loves these deals!,102.7,Not President (Pre-2017),Not In Office,0.9153,100915.29,-0.0292,99970.79,-6.3973,93602.73
2012-04-23,2012-04-23,iran_geopolitics,Iran & Geopolitics,oil,1,0.0,neutral,54,Twitter,American professors were in Tehran for an Occupy Wall Street Conference http://bit.ly/Icrpa5  @BarackObama's diplomatic initiative?!?!,103.11,Not President (Pre-2017),Not In Office,0.4267,100426.73,1.7069,101706.91,-12.8116,87188.44
2012-05-09,2012-05-09,iran_geopolitics,Iran & Geopolitics,oil,1,-0.6164,negative,799,Twitter,"Joe Biden called America ""the Problem"" vis a vis Iran http://bit.ly/LGqYHg   He never wastes an opportunity to say something stupid.@JoeBiden",96.81,Not President (Pre-2017),Not In Office,0.2789,100278.9,-4.1318,95868.2,-13.1288,86871.19
2012-05-16,2012-05-16,iran_geopolitics,Iran & Geopolitics,oil,1,0.0,neutral,163,Twitter,"Under @BarackObama, the Iranian nuclear program has rapidly grown. http://freebeacon.com/robert-joseph-goes-nuclear/ …",92.81,Not President (Pre-2017),Not In Office,-0.2694,99730.63,-3.1354,96864.56,-9.4602,90539.81
2012-06-12,2012-06-12,iran_geopolitics,Iran & Geopolitics,oil,1,0.0,neutral,78,Twitter,Sad.@BarackObama has already exempted major oil importers on Iranian sanctions and is negotiating a waiver with China. http://nyti.ms/KAOnVq,83.32,Not President (Pre-2017),Not In Office,-0.8401,99159.87,0.8521,100852.14,3.3125,103312.53
2012-07-03,2012-07-03,iran_geopolitics,Iran & Geopolitics,oil,1,-0.4767,negative,454,Twitter,"Just as I predicted, @BarackObama is preparing a possible attack on Iran right before November. http://nyti.ms/N5CTdm ",87.66,Not President (Pre-2017),Not In Office,-0.5019,99498.06,-4.2779,95722.11,-0.6046,99395.39
2012-07-05,2012-07-05,iran_geopolitics,Iran & Geopolitics,oil,1,-0.5106,negative,29,Twitter,"My @gretawire interview discussing Roberts, @MittRomney's campaign and @ BarackObama's failing negotiations with Iran http://bit.ly/MX96YH ",87.22,Not President (Pre-2017),Not In Office,-3.1759,96824.12,-1.307,98692.96,5.7097,105709.7
